id,url,freq,review,name,latitude,longitude
19323446,https://www.zomato.com/ncr/irfan-bhai-vasant-kunj-new-delhi,1,"I tried Irfan Bhai few days back, & I haven’t had a better feast before honestly. Commendable packaging, on time delivery, amazing burst of flavours. I tried the bhindi ka salan first time & I have fallen in love with the dish tasted absolutely yummy with the Taftan. The dahi kebab is also another dish which I will highly recommend soft, every bite melts in your mouth leaving behind a great burst of flavours. Must try this place don’t forget to try the Shahide Jam ( one of the best gulab Jamun).",Irfan Bhai,28.5206000000,77.1647000000
19280557,https://www.zomato.com/ncr/sandoz-nehru-place-new-delhi,1,"This place serves some amazing food, the best part is that they are taking initiative to fight corona. I loved the quick & prompt service, the staff was very courteous. Must must try the chicken Malai tikka, Palak patta Chaat. For the mains I would highly recommend the Butter Chicken, with butter Naan along with Dal Makhani & Navrattan Korma.

This place is fabulous, you must try with your family.",Sandoz,28.5496180000,77.2498300000
18233593,https://www.zomato.com/ncr/farzi-cafe-connaught-place-new-delhi,1,"I tried farzi first time & I loved it. The service, was very good.. I would highly recommend this place for a great experience. Must try the Galouti burger, dal chawal arancini, lamb shanks in desi ghee Nihari with Naan. The experience at Farzi was exceptionally well can’t wait to be back..",Farzi Cafe,28.6324804801,77.2211901471
19291541,https://www.zomato.com/ncr/mic-drop-south-extension-2-new-delhi,1,"Ambiance : Two floors seating cafe with light decorations and live music on the rooftop. Beautiful neon quotes written on the wall.

Food :
Dahi ke kebab : The filling was nice and the kebabs were covered in charcoal.
Paneer kebab : They had dry fruit fillings in them and tasted a little on the sweeter side.
Dragon spring rolls : Amazing in taste with cheese inside.
Chilli veg dimsums : Spicy and very nice flavours.
Chicken dimsums : These were also good.
Pizza : Thin crust pizza with a good amount of toppings.
Chocolate Fondant : Heaven in mouth. This is the best choco lava cake I've ever had. A must try

Service: On time service.",MIC Drop,28.5679993058,77.2241794690
19062617,https://www.zomato.com/ncr/xero-degrees-vijay-nagar-new-delhi,1,"Ambiance : Pretty cafe with light decorations and live music

Food :
Peri peri cheese fries : Lipsmacking cheese and mayonnaise topped on peri peri fries. Amazing in taste
Pizza in a jar : A light form of a pizza and a must try.
Mini burger sliders : These are cute little burgers which taste amazing.
Exotic garlic bread : Garlic bread topped with veggies and cheese.
Green apple cooler : The presentation is just amazing and tastes good too.
Nutella oreo freak shake : The best shake ever. Topped with a lot of cream and oreos, this shake is very thick and heavy.

Service: On time service.",Xero Degrees,28.6948024973,77.2037691996
18277179,https://www.zomato.com/ncr/yum-yum-cha-dlf-cyber-city-gurgaon,1,"Amazing place always a fabulous experience. Love the service the food everything is great.. must try chicken chilli oil, butter garlic prawn, rocky road, chilli cheese.",Yum Yum Cha,28.4944567284,77.0878263563
19283556,https://www.zomato.com/ncr/ophelia-the-ashok-chanakyapuri-new-delhi,1,"#Newintown Ophelia, the newly opened restaurant and bar in The Ashok, Chanakyapuri that serves Turkish and European food. Classy & Top Notch decor with absolutely fabulous food & drinks. . . Hamlet, an iconic play written by William Shakespeare outlines a character named 'Ophelia,' a young and beautiful woman who was deeply loved by everyone.... She is associated with flowers, which is perhaps the inspiration for this restaurant. . Non-Veg Mezze Platter was absolutely stunning had several different types of dips, including the traditional hummus, carrot tartare, chickpea with yoghurt, tahini and muhammara. Some Grilled fish , Lamb Adana, Chicken Cheese Adana along with Turkish life &...read more",Ophelia - The Ashok,28.5956736761,77.1967847273
18372695,https://www.zomato.com/ncr/united-coffee-house-rewind-sector-18-noida,1,"Ambiance : Spacious cafe with a separate bar area. Food : 1. Spring rolls : Amazing in taste. A must try. 2. Cheesy Garlic bread : It was big in size and was soft. 3. Singapore sizzler : Tried the cottage cheese singapore sizzler. The vegetables were well cooked and were served with noodles. 4. Brownie kafe : The whipped cream was very light and very rich in taste. The coffee was good too. 5. Cold coffee with ice cream : Ice cream was superb. This coffee is for people who love black coffee. 6. Gulab jamun : Served with pista ice cream, this dish is a heaven for your taste buds. This is quite good in quantity and can be shared among 3 people. 7. Brownie with ice cream : Brownie was a...read more",United Coffee House Rewind,28.5676721643,77.3213129863
19234693,https://www.zomato.com/ncr/the-kimono-club-chanakyapuri-new-delhi,1,"The kimono club from the makers of whiskey samba and wine company, it a elegant fine dine place, serving some great food and drinks. I tried the eat Dimsum lunch which has a huge range of salads, soups, Dimsum, bao, cheung fun,congee & desserts. I totally loved the Veg chilli wonton, kake and spinach Dimsum, the smoked corn soup was absolutely delicious and can’t be missed.. my favourite amongst the sushi was the veg tempura roll & the California roll. I totally loved the Asparagus Congee. The meal ended on a sweet note with hazelnut chocolate pancakes. The best part about this place is that you can simply press the button and call for champagne butler who will prepared a cocktail in...read more",The Kimono Club,28.5841969846,77.1904812008
19313721,https://www.zomato.com/ncr/beyond-designs-bistro-mg-road-new-delhi,1,"I recently tried this beautiful place, few days back.. The place is fantastic, and we tried some the signature dishes like the Sumac Flowered foxtail millet breakfast pilaf on beetroot hash, this preparation was so exotic with very good flavours, must try by vegetarians.. Next for the starters I tried the water chestnut chilli oil, fried water chestnut tossed in mild veggies was a perfect starter to kick start the meal.. I totally recommend she’ll pasta & wild mushroom & truffle oil orzo.. You can totally check out this place to enjoy a fab meal & a great cup of coffee with your friends",Beyond Designs Bistro,28.4962865628,77.1551943943
