id,url,freq,review,name,latitude,longitude
18607341,https://www.zomato.com/ncr/pita-pit-1-dlf-phase-1-gurgaon,1,"Healthy food at a great price. Both veg and non veg option under 200/- along with a can of coke.
Great options to choose from the filling and the super load of the veggies makes it taste super yummmm....
Loved the way the entire filling goes inside the pita bread and the bread is really very different.
Personally I find this better than sub way even their salads are great",Pita Pit,28.4718281023,77.1022569761
19214417,https://www.zomato.com/ncr/slay-coffee-sikandarpur-gurgaon,1,"A Saturday afternoon , one tends to be lazy after a week of working.... But your coffee routine doesn't change... So while it was about time to have a coffee , I thought of trying a coffee from slay, and I was really impressed with the way the coffee was delivered. Opted for a Hot coffee and a cold coffee, and a hot chocolate as well. Everything came in paper packaging and coffee was really hot , so had to be cautious taking off the aluminum foil cup lids, this kind of packaging I experienced for the first time and it was simply great. The sugar sachet are kept by the sides and the way 2 coffee box and 1 coffee box packaging is created it's really convenient The Madras mud coffee...read more",Slay Coffee,28.4829533861,77.0956000686
18233593,https://www.zomato.com/ncr/farzi-cafe-connaught-place-new-delhi,1,"If there is one place I am in love with than it is Farzi Cafe, I am yet to have a bad Experience with Food at Farzi ,tried it in India and Abroad and the experience gets better Everytime , every time I feel I will repeat from my previous order there is something new to consider and order. Today had these 2 amazing dishes - #BesanChilla served with #BihariChonkha chat - Watch the amazing chilla with this Chonka Chaat & another of my favorite - #DahiBada In it's most healthiest version it can be. Dahi vada served with the barley pearls and loads of curd with crispy #OriyaBadiChura , if you have not tried this miracle food please do, it's the best thing I have so far had at any of the...read more",Farzi Cafe,28.6324804801,77.2211901471
19241773,https://www.zomato.com/ncr/the-green-bistro-1-indirapuram-ghaziabad,1,"This place had been open quite some time and today finally went to dine here. Surprisingly I always thought the greens here are artificial but saw the notices around the restaraunt that the greens are real and may be damaged. The menu is really vast largely Italian & Chinese with Pizza, Pasta , burgers, sandwiches, with a great blend of range of coffee and tea with Mocktails as well. We were served by Rikky and he was too good , was attending the table every 5 minutes , updating on the status of delivery of each and every dish. Food on quality and quantity is very good. And sitting and eating amoung the greens has it own charm. I think this is going to be my go to place in Shipra mall for...read more",The Green Bistro,28.6341757887,77.3698716983
18601702,https://www.zomato.com/ncr/jamun-lodhi-colony-new-delhi,1,"Love Indian food , you cannot miss this place. I am a mango and Appam lover, and this outlet served me both in one platter. The raw mango curry with appams is out of this world. I can have this now on any given day. A slightly sweet and tangy dish and u loved it. You can also order for more appams while having it. Dahi kabab is one thing very few places get it right and this one did excellently , apart from that the Kulfi - Jamun that's their signature Kulfi as well, is a must have. Loved the platter of papada and chutneys that they serve while you place an order. And this is the best time pass ever. They also retail a lot of pickles and spices and you can pick up 200 gm bottles and...read more",Jamun,28.5853516581,77.2230415419
19211949,https://www.zomato.com/ncr/indilish-sector-62-noida,1,"Brown rice is loaded with health benefits and when the food comes done in rice bowls that has got a gravy item , veggies and brown rice. I love paneer and potatoes and these combo comes in easy option. Best part one portion is more than enough for one person and starts from Rs. 149/- for Rajma rice with potatoes and all these rice bowls are within 229/- even for paneer dishes ( paneer Tikka gravy , Paneer Makhani , Mattar paneer etc ) So a meal for a person for around 200/- isn't it a deal. And a must try is the mock meat biryani that's a good pick for Tuesday and Thursday also for households who avoids non veg on these days. Good quality of food with good quantities. For a 6 people we...read more",Indilish,28.6216014264,77.3575308546
19028883,https://www.zomato.com/ncr/daryaganj-connaught-place-new-delhi,1,"If you love authentic Indian cuisine than this place needs to be in your list for more than one reason.
They offer amazing Vegetarian and non veg food from old Delhi.

The Dal makhani is amazing. Try their Palak paneer you would love it. The dish which I loved here was egg curry , think delicious gravy that speaks for itself. And the dessert are really outstanding

A live kulfi counter that offers kulfi from outside as well as take away. Try the pan Kulfi you will love it and other than that the Gulab Jamun is also very good.

Loved the service and the entire dinning Experience.",Daryaganj,28.6300123607,77.2174930573
1286,https://www.zomato.com/ncr/rajdhani-connaught-place-new-delhi,1,"A vegetarian who loves North Indian food can not miss to visit this place.

Especially for the ones who find it very difficult to decide on the menu. The unlimited food option thali is not only sumptuous but also makes it easy to try the entire Rajathani , Gujarati cusine in one go. Unlimited food is the USP of the place and the service is absolutely outstanding. Whenever you feel like having good vegetarian food , and don't know what to have or with someone who makes it impossible to decide on the order. This is the place to go.

Right on the main road it's in the outer circle. And service is outstanding. Feels like your mom is feeding you s that's the kind of love they serve with.",Rajdhani,28.6300968198,77.2204488516
18783363,https://www.zomato.com/ncr/wakhra-swaad-hajipur,1,"A eating out is always a second option when one had Kids and grandparents together at home...
And we love home delivery bcos then all can have the food together.

So here I ordered for Chicken Tikka , Paneer Tikka in starters and Malai Kofte with Mushroom masala at home, while in-laws prefer to have the home made breads ( chapati ). And they just loved both the gravy dishes. mushroom were very well made and the Malai Kofte were very soft and delicious.

Everyone loved the food so it's kinda of added to reorder list for Vegetarian and non Vegetarian food",Wakhra Swaad,28.5386815077,77.3657263443
19052822,https://www.zomato.com/ncr/in-q-the-manor-hotel-friends-colony-new-delhi,1,"A peaceful Serene location, away from the city chaos right in the city – That’s what is very special about this Boutique Hotel – The Manor. And its latest offering In-Q is a great hang around place for it’s amazing curation and presentation of Food, ambience and uniqueness of a one stop for all eating out.If you are looking for a perfect corner for a romantic date with a green view this should be your pick. Wanna come around with kids , then this is your pick. A cozy big bang family eating out ,then this is your pick. A hanging out option with office gang , then this is your definite pick.Let me quickly move to the food that it offers.Well the menu is a fusion menu and brings a...read more",In-Q - The Manor Hotel,28.5698125522,77.2556498274
