id,url,freq,review,name,latitude,longitude
19263506,https://www.zomato.com/ncr/biryani-junction-sector-72-noida,1,I ordered Veg Biryani from this place through Zomato online delivery. Order was delivered on time. Packaging was below average which needs to be improved. Biryani was more like pulav with too much spices in it. No flavour of Biryani I would say.,Biryani Junction,28.5654183645,77.3791045323
19234668,https://www.zomato.com/ncr/noci-the-manor-hotel-friends-colony-new-delhi,1,"I was at this warm cozy place few days back with my family. This is a cafe located inside the Manor Hotel with a lovely outside seating area. I loved the ambiance as it has a nice gallery just next to the cafe. The place serves authentic Italian food. I tried baked penne pasta which was amazing. Mixed leaf salad was fresh and delicious. Goat cheese Bianco pizza was awesome. Freshly prepared pizza at the counter was a delight to watch. Chicken Alfredo pasta was well cooked and the flavour was perfect. Strawberry cake was the sweet treat to end this meal.

Service was excellent and overall it was a great experience.",Noci - The Manor Hotel,28.5702110000,77.2566050000
19204942,https://www.zomato.com/ncr/searock-coastal-cookhouse-bar-connaught-place-new-delhi,1,"I was here few days back with my friends for lunch. The place is very conveniently located in CP Delhi. This is their first outlet in Delhi which serves coastal indian food from Kerala, Mangalore, Tamilnadu and Karnataka. The menu is huge with the top picks from the regional coastal cuisine. Ambiance is beautiful and the seating area is very comfortable for the fine dining experience. We started with Mutton Soup which was awesome. It had the right blend of spices and the flavour was quite rich. Ghee Roast Chicken was well cooked and had the authentic taste. Mutton Chops were excellent and I loved every single bite of it. Crispy Gobhi was a light snack but the hint of curry leaves was...read more",Searock  Coastal Cookhouse & Bar,28.6339177127,77.2220873460
19069391,https://www.zomato.com/ncr/moire-cafe-lounge-bar-sector-38-noida,1,I have been to this place over the last weekend. It is located at ground floor in the garden galleria mall and the location is very convenient. One can spot this place pretty easily as it's the first bar on the right while entering the mall. Ambiance is beautiful and the outside are is quite spacious. We tried few if the things from their menu. Chicken tikka was amazing. Loved the veg dimsums and the dips along with it. Afghani chaap was prett soft and delicious. Veg spring rolls were awesome. Drums of heaven were perfectly prepared and taste was excellent. Italian country side pizza was freshly baked and I loved the topping and quality of cheese used in it. I enjoyed their bar special...read more,Moire Cafe Lounge & Bar,28.5646037010,77.3218396243
19160705,https://www.zomato.com/ncr/daal-ni-chadhni-sector-44-noida,1,"I have ordered food from this place few days back. The name was so interesting that I couldn't resist myself from trying the food. I ordered Afghani Chicken, Veg Biryani, Chicken Seekh, Butter Chicken and garlic naan. Food was very nicely packed. Afghani chicken was perfectly cooked and the taste was amazing. Chicken seekh kebab were tender and the flavour was excellent. Veg Biryani was one of the best I had in recent times. I loved the quality of the food which was pretty good. Butter chicken with naan was a delight to have. Overall, This is an excellent place to satisfy the craving for North Indian food. Though I haven't tried their Daal which attracted me to try this place, But the...read more",Daal Ni Chadhni,28.5578689318,77.3321698979
19240255,https://www.zomato.com/ncr/arabian-delites-sector-72-noida,1,"I ordered food from this place today. It's a delivery only outlet located in the sarfabad village near sector 75 in Noida. The menu is interesting with the focus on Lebanese food. I ordered grilled chicken, veg combo and Desi Donor wrap. Food quality was perfect. I loved the hummus and the veg potato wedges. The spices were very well balanced and kids loved the donor wrap. Grilled chicken was well nicely cooked and Shawarma was excellent.

Overall, it's a nice spot for some good Lebanese food in Noida.",Arabian Delites,28.5798525663,77.3857419938
19244246,https://www.zomato.com/ncr/pizzburg-factory-sector-37-noida,1,"I ordered food from this place yesterday. The menu has quite a good options for burgers and wraps. Pricing is decent considering the quality of the food. My order was delivered well on time and packaging was quite good. Veg Maharaja supreme burger was excellent and quite filling. Prime Panner thick wrap was amazing. It was a bit spicy which I loved. Chicken tikka sandwich was nice and flavorful. I loved the quality of the burgers which was excellent. Aloo tikki cheese burger was delicious.

Overall, it's a nice option for fast food in Noida. The menu is decent and the pricing is reasonable considering the quality.",Pizzburg Factory,28.5652466921,77.3414459825
18963533,https://www.zomato.com/ncr/crazy-combo-sector-72-noida,1,"The food is prefect blend of Indian spices and each of the item justify the name with Taste. The Packaging is superb with super delicious mint chutney. The tikkas, Paneer Makhani and Soya chaap combo with Butter Naam fully satisfied the taste buds. The thali platter is good but it would be awesome if they consider adding dessert to it.  Highly recommended place of tikkas and tandoori food.",Crazy Combo,28.5754354000,77.3994762000
19160436,https://www.zomato.com/ncr/up-16-cafe-bar-sector-31-noida,1,"I have been to this place few days back with my family for dinner. Located in the logix city centre Mall, this place has lovely ambiance with the decent sitting options. The menu is very interesting with some unique options. I tried unda bhokal and lucknow kadak Rumali in snacks. Pull apart garlic beard was quite filling. Tandoori non-veg platter was excellent and i loved the quality and taste both. Tandoori aloo were amazing and so was dahi ke kebabs. In the mains, I tried mutton Rogan Josh with rice. The flavours were awesome. Service was excellent and all the dishes were on the table without any delay. We finished this lovely meal with gulukan bomb jamun and sizzling brownie. Overall...read more",UP 16 Cafe & Bar,28.5743120000,77.3535810000
19196580,https://www.zomato.com/ncr/nextonic-cafe-n-lounge-sector-50-noida,1,"I was at this place few days back with couple of my friends. It's located in sector 50 market and is spanned across 2 floors along with a basement. The menu is quite interesting and primarily focused on the European cuisine.

The seating option is quite comfortable and can relax on the couches and enjoy the delicious food. I loved the veg pizza, lasagna and the chicken kebabs served in the small lovely glasses. Veg cheese burger along with fried and the red sauce pasta both were delicious.

Service was excellent and all the items were served on table without any delay.",Nextonic Cafe N Lounge,28.5700145456,77.3624523729
