id,url,freq,review,name,latitude,longitude
304299,https://www.zomato.com/ncr/the-flying-saucer-cafe-nehru-place-new-delhi,1,"I went to this place on Wednesday for dinner. The outdoor sitting looks perfect if the weather is good and it was that day. Their was live music on acoustic guitar which added to the grace of the place.
In food, i tried veg fried platter which was amazing specially the onion rings and cheese balls. In main course, tried the garlic chilli noodles which were not at all on the spicier side but the quality was good. Their butter chicken is also worth having .
The staff was courteous and did their work really well. The service was on time.
Overall a great place to chill with friends over lumch or lunch.",The Flying Saucer Cafe,28.5513401000,77.2521970000
312603,https://www.zomato.com/ncr/lord-of-the-drinks-connaught-place-new-delhi,1,"I went to this place last wednesday and made myself comfortable on a sofa sitting. Right in front of me was the live music ( guitar ) playing . The service was on time , infact they were quite fast. The ambiance is decent but i do miss their terrace which was operational before. So i tried the manchow soup here first along with crispy corn n peanut chaat combo. The soup was nice. Next i had cheese pao bhaji which came with 9 mini paos which were soft and bhaji was warm and good. The name cheese is because of of the paneer cutlet that comes along with it. Next we tried the cheese and mushroom fried rolls which i would recommend only to the mushroom lovers. Last starter we tried was...read more",Lord Of The Drinks,28.6317939326,77.2163906693
19179184,https://www.zomato.com/ncr/lolly-wala-sector-50-noida,1,"I tried out this place yesterday. Its a new place almost 6 months old and it was on my list since some time.
What i liked the most the moment i reached here is its ambiance which is an outdoor open space.There is sitting arrangement right outside this outlet.

I tried veg biryani , chicken lolly and malai tikka roll.
It all tasted so good. The prices are pocket friendly. They also have beverages at very economic rate like tea, coffee, soup etc. They had a nice range of cold beverages as well",Lolly Wala,28.5702583505,77.3623558134
313149,https://www.zomato.com/ncr/smaaash-dlf-cyber-city-gurgaon,1,"I went here yesterday to bowl , play games and enjoy some delicious food. I really liked the service of the staff here. In food i loved the Lebanese platter and crispy corn . I also tried their dahi k kebabs which were fine and farmers veg pizza which looked amazing but lacked flavour.
I really enjoyed bowling , air hockey and other games.
Overall a great place to chill and have fun .
Recommendations -
1. Lebanese platter
2. Crispy corn",Smaaash,28.4949582417,77.0889827237
19128873,https://www.zomato.com/ncr/punjabi-angithi-sector-16-noida,1,"Great packing. Great food . Great service.
In starters i would recommend kurkure spring roll and soya chaap. In main course, they have really nice hakka noodles for chinese lovers. In indian main course, i would recommend Angithi special handi chaap .",Punjabi Angithi,28.5783600000,77.3176500000
3027,https://www.zomato.com/BaluchiNewDelhi,1,"I visited this place sometime back in December and it was a lovely experience here. First of all a special shoutout to the amazing hospitality and courteous chef. Secondly, lets talk about the food. I loved their tomato shorba. I tried their veg and non veg platter . In main course , their dal baluchi is a must try for dal lovers. In desserts i tried gulab jamun and paan kulfi . Oh my god their kulfi is so flavoursome. Totally recommended !!",Baluchi - The Lalit New Delhi,28.6304888032,77.2273045778
19160353,https://www.zomato.com/ncr/chinese-veg-crunch-sector-16-noida,1,"I ordeded tandoori chaap and mushroom tikka . Both of them were perfectly cooked. The chaap's massala was really nice. There were three chaaps in half plate as it is anywhere . The packing was also fine .
Overall my experience was fine .",Chinese Veg Crunch,28.5783600000,77.3176500000
18281985,https://www.zomato.com/ncr/teddy-boy-connaught-place-new-delhi,2,"Teddy boy is based on the theme of England. Its different from other cliche places in CP. The sofas are really comfortable. 
The service is real quick and the staff is great. 
Coming to the food, i had Pao Bhaji , Butter Chicken Tacos , Veg burger , Cream Sauce Pasta and Brownie with vanilla ice cream. I loved the pao bhaji . The paos were soft and the bhaji for flavoursome. Too Good !! The tacos were basically butter chicken inside a kulcha presentable inside two small rickshaws. They tasted good . Also, their brownie is in-house and recommended for those who wish to eat dessert after their meal. 
Recommendations -
1. Pao Bhaji 
2. Tacos",Teddy Boy,28.6301265423,77.2198188677
18788707,https://www.zomato.com/ncr/the-marketplace-kirti-nagar-new-delhi,1,"I went to this place on Tuesday over lunch. Heard alot about their buffet with alot of cuisines and finally thought of trying . So there was Indian , chinese , japanese , European , Continental and Italian. I personally liked pao bhaji alot followed my mac and cheese , dahi bhalla and dal makhni . The place is good when you want to eat a lot of variety the same day. All your cravings will be fulfilled here. Just that i found noodles extra oily which could be worked upon to make the Chinese main course section a little stronger. In desserts too there are alot of options like Indian sweets , kheer , cone ice cream , cup ice cream and waffles. I tried the choco cone with small choco chips in...read more",The Marketplace,28.6557665803,77.1382096410
18454488,https://www.zomato.com/ncr/the-g-t-road-connaught-place-new-delhi,1,"A great buffet place with a variety of options both in starters and main course. Also, a go ahead for dessert lovers.
In starters, i really liked the crispy corn , paneer tikka , matar ki tikki and dahi papri. In main course, i liked the daal. In desserts i loved the variety of options they had kept as part of the buffet.
Overall a great place when you looking for a buffet option or having a great variety of food at affordable price.",The G.T. Road,28.6331346529,77.2229161486
18216901,https://www.zomato.com/ncr/unplugged-courtyard-connaught-place-new-delhi,1,"I went to this place yesterday which was a Wednesday evening and the place was all ocuppied by 9pm. The band started around 9.15pm and the ambiance got totally LIT . The staff is really great and decent. The manager is very hospitable and brilliant in his work. In starters we had japaeno cheese potato sticks , chimmi changa rolls and chicken tikka, each of them cooked to perfection. In maim course just tried dal makhni and naan which was again praiseworthy. In desserts , tried brownie with vanilla. I guess a little work on the over sweet brownie could be done. Overall a great experience and an amazing service by the UC team . P.S - Just love the place because of its outdoor ambiance and...read more",Unplugged Courtyard,28.6342240491,77.2215066478
19064054,https://www.zomato.com/ncr/lazy-bear-delhi-university-gtb-nagar-new-delhi,1,"I went to this place sometime back for dinner. They have two floors, one indoor and another is terrace. It was quite hot so i avoided the terrace. There was loud music even around 8 o Clock . I had white sauce pasta. It tasted fine but was a little on the drier side. Next we had paneer tikka. It was good . In dessert i only had a vanilla ice cream so can't comment on their dessert range right now .",Lazy Bear,28.6927958285,77.2048397362
